,name,n_or_f,name_len
1107,alexis griffith,f,15
1108,alexis haynes,f,13
1109,alexis hendrix,f,14
1110,alexis hickman,f,14
1111,alexis hodges,f,13
1112,alexis hogan,f,12
1113,alexis huber,f,12
1114,alexis huerta,f,13
1115,alexis hull,f,11
1116,alexis lawson,f,13
1117,alexis lynch,f,12
1118,alexis mann,f,11
1119,alexis martin,f,13
1120,alexis norman,f,13
1121,alexis owens,f,12
1122,alexis perkins,f,14
1123,alexis price,f,12
1124,alexis rangel,f,13
1125,alexis rose,f,11
1126,alexis shaw,f,11
1127,alexis sierra,f,13
1128,alexis stein,f,12
1129,alexis thornton,f,15
1130,alexis valencia,f,15
1131,alexis vang,f,11
1132,alfonso ayers,f,13
1133,alfonso bruce,f,13
1134,alfonso cardenas,f,16
1135,alfonso carter,f,14
1136,alfonso choi,f,12
1137,alfonso cobb,f,12
1138,alfonso cochran,f,15
1139,alfonso crawford,f,16
1140,alfonso davila,f,14
1141,alfonso finley,f,14
1142,alfonso gibson,f,14
1143,alfonso gordon,f,14
1144,alfonso harding,f,15
1145,alfonso haynes,f,14
1146,alfonso hickman,f,15
1147,alfonso ibarra,f,14
1148,alfonso ingram,f,14
1149,alfonso jenkins,f,15
1150,alfonso jensen,f,14
1151,alfonso kirby,f,13
1152,alfonso krueger,f,15
1153,alfonso larsen,f,14
1154,alfonso lozano,f,14
1155,alfonso mccarthy,f,16
1156,alfonso mitchell,f,16
1157,alfonso neal,f,12
1158,alfonso padilla,f,15
1159,alfonso patel,f,13
1160,alfonso patterson,f,17
1161,alfonso ramirez,f,15
1162,alfonso randall,f,15
1163,alfonso reyes,f,13
1164,alfonso roth,f,12
1165,alfonso ryan,f,12
1166,alfonso salas,f,13
1167,alfonso sexton,f,14
1168,alfonso smith,f,13
1169,alfonso stein,f,13
1170,alfonso strickland,f,18
1171,alfonso summers,f,15
1172,alfonso sutton,f,14
1173,alfonso taylor,f,14
1174,alfonso tucker,f,14
1175,alfonso weaver,f,14
1176,alfonso wolfe,f,13
1177,alfonzo bean,f,12
1178,alfonzo bernal,f,14
1179,alfonzo bradshaw,f,16
1180,alfonzo bryant,f,14
1181,alfonzo burnett,f,15
1182,alfonzo butler,f,14
1183,alfonzo byrd,f,12
1184,alfonzo calderon,f,16
1185,alfonzo carpenter,f,17
1186,alfonzo castro,f,14
1187,alfonzo cherry,f,14
1188,alfonzo clarke,f,14
1189,alfonzo clay,f,12
1190,alfonzo cortez,f,14
1191,alfonzo douglas,f,15
1192,alfonzo english,f,15
1193,alfonzo goodwin,f,15
1194,alfonzo graves,f,14
1195,alfonzo gregory,f,15
1196,alfonzo hail,f,12
1197,alfonzo hayes,f,13
1198,alfonzo heath,f,13
1199,alfonzo hoover,f,14
1200,alfonzo house,f,13
1201,alfonzo humphrey,f,16
1202,alfonzo jackson,f,15
1203,alfonzo jennings,f,16
1204,alfonzo kane,f,12
1205,alfonzo lane,f,12
1206,alfonzo leal,f,12
1207,alfonzo lugo,f,12
1208,alfonzo macdonald,f,17
1209,alfonzo mack,f,12
1210,alfonzo mccall,f,14
1211,alfonzo mcfarland,f,17
1212,alfonzo mcgee,f,13
1213,alfonzo mullins,f,15
1214,alfonzo payne,f,13
1215,alfonzo ramsey,f,14
1216,alfonzo randall,f,15
1217,alfonzo randolph,f,16
1218,alfonzo rhodes,f,14
1219,alfonzo snow,f,12
1220,alfonzo sosa,f,12
1221,alfonzo stanton,f,15
1222,alfonzo thornton,f,16
1223,alfonzo vaughan,f,15
1224,alfonzo wallace,f,15
1225,alfonzo whitney,f,15
1226,alfonzo willis,f,14
1227,alfonzo yoder,f,13
1228,alfred anderson,f,15
1229,alfred avalos,f,13
1230,alfred ballard,f,14
1231,alfred barnes,f,13
1232,alfred barnett,f,14
1233,alfred barr,f,11
1234,alfred benton,f,13
1235,alfred blackwell,f,16
1236,alfred brewer,f,13
1237,alfred bridges,f,14
1238,alfred cantrell,f,15
1239,alfred cisneros,f,15
1240,alfred compton,f,14
1241,alfred crosby,f,13
1242,alfred cruz,f,11
1243,alfred cummings,f,15
1244,alfred delgado,f,14
1245,alfred dillon,f,13
1246,alfred ellis,f,12
1247,alfred frost,f,12
1248,alfred fuentes,f,14
1249,alfred gardner,f,14
1250,alfred green,f,12
1251,alfred hodge,f,12
1252,alfred joseph,f,13
1253,alfred keith,f,12
1254,alfred lucero,f,13
1255,alfred mccall,f,13
1256,alfred moran,f,12
1257,alfred morgan,f,13
1258,alfred morrison,f,15
1259,alfred mueller,f,14
1260,alfred nelson,f,13
1261,alfred nichols,f,14
1262,alfred pacheco,f,14
1263,alfred pugh,f,11
1264,alfred reeves,f,13
1265,alfred richard,f,14
1266,alfred romero,f,13
1267,alfred ryan,f,11
1268,alfred snow,f,11
1269,alfred torres,f,13
1270,alfred vang,f,11
1271,alfred vega,f,11
1272,alfred walter,f,13
1273,alfred walters,f,14
1274,alfred waters,f,13
1275,alfred welch,f,12
1276,alfred wright,f,13
1277,alfred young,f,12
1278,alfred zimmerman,f,16
1279,alfredo arellano,f,16
1280,alfredo beasley,f,15
1281,alfredo beltran,f,15
1282,alfredo bernard,f,15
1283,alfredo carter,f,14
1284,alfredo chang,f,13
1285,alfredo chavez,f,14
1286,alfredo christensen,f,19
1287,alfredo collier,f,15
1288,alfredo donaldson,f,17
1289,alfredo drake,f,13
1290,alfredo enriquez,f,16
1291,alfredo esparza,f,15
1292,alfredo estes,f,13
1293,alfredo fernandez,f,17
1294,alfredo fuentes,f,15
1295,alfredo fuller,f,14
1296,alfredo gates,f,13
1297,alfredo griffith,f,16
1298,alfredo haley,f,13
1299,alfredo harding,f,15
1300,alfredo heath,f,13
1301,alfredo henson,f,14
1302,alfredo ibarra,f,14
1303,alfredo krueger,f,15
1304,alfredo lopez,f,13
1305,alfredo macdonald,f,17
1306,alfredo marks,f,13
1307,alfredo ortiz,f,13
1308,alfredo parker,f,14
1309,alfredo peralta,f,15
1310,alfredo poole,f,13
1311,alfredo rivers,f,14
1312,alfredo rodriguez,f,17
1313,alfredo rosales,f,15
1314,alfredo smith,f,13
1315,alfredo stark,f,13
1316,alfredo terrell,f,15
1317,alfredo underwood,f,17
1318,alfredo ware,f,12
1319,alfredo whitaker,f,16
1320,ali avila,f,9
1321,ali barker,f,10
1322,ali bernard,f,11
1323,ali boone,f,9
1324,ali case,f,8
1325,ali chapman,f,11
1326,ali cortez,f,10
1327,ali donaldson,f,13
1328,ali dougherty,f,13
1329,ali durham,f,10
1330,ali flores,f,10
1331,ali foster,f,10
1332,ali heath,f,9
1333,ali hodges,f,10
1334,ali jefferson,f,13
1335,ali jenkins,f,11
1336,ali lindsey,f,11
1337,ali logan,f,9
1338,ali mccoy,f,9
1339,ali mcmahon,f,11
1340,ali meyer,f,9
1341,ali meyers,f,10
1342,ali moss,f,8
1343,ali nelson,f,10
1344,ali norris,f,10
1345,ali oconnor,f,11
1346,ali olsen,f,9
1347,ali pena,f,8
1348,ali petersen,f,12
1349,ali pham,f,8
1350,ali quintana,f,12
1351,ali roth,f,8
1352,ali scott,f,9
1353,ali sims,f,8
1354,ali skinner,f,11
1355,ali snow,f,8
1356,ali todd,f,8
1357,ali vance,f,9
1358,ali vaughn,f,10
1359,ali vazquez,f,11
1360,ali wagner,f,10
1361,ali wise,f,8
1362,allan ball,f,10
1363,allan barrera,f,13
1364,allan benton,f,12
1365,allan bishop,f,12
1366,allan bryant,f,12
1367,allan cardenas,f,14
1368,allan carpenter,f,15
1369,allan chandler,f,14
1370,allan christian,f,15
1371,allan clements,f,14
1372,allan coffey,f,12
1373,allan costa,f,11
1374,allan deleon,f,12
1375,allan dominguez,f,15
1376,allan douglas,f,13
1377,allan espinoza,f,14
1378,allan ferguson,f,14
1379,allan frost,f,11
1380,allan gonzales,f,14
1381,allan graves,f,12
1382,allan gray,f,10
1383,allan grimes,f,12
1384,allan gutierrez,f,15
1385,allan harrington,f,16
1386,allan jackson,f,13
1387,allan larsen,f,12
1388,allan lewis,f,11
1389,allan magana,f,12
1390,allan mills,f,11
1391,allan moran,f,11
1392,allan oconnor,f,13
1393,allan page,f,10
1394,allan pennington,f,16
1395,allan peralta,f,13
1396,allan rosario,f,13
1397,allan sanchez,f,13
1398,allan schneider,f,15
1399,allan sellers,f,13
1400,allan shields,f,13
1401,allan stevens,f,13
1402,allan stewart,f,13
1403,allan taylor,f,12
1404,allan young,f,11
1405,allen adkins,f,12
1406,allen arias,f,11
1407,allen booth,f,11
1408,allen bradshaw,f,14
1409,allen brennan,f,13
1410,allen camacho,f,13
1411,allen cameron,f,13
1412,allen clarke,f,12
1413,allen coleman,f,13
1414,allen contreras,f,15
1415,allen cruz,f,10
1416,allen dillon,f,12
1417,allen flores,f,12
1418,allen glover,f,12
1419,allen gonzalez,f,14
1420,allen gross,f,11
1421,allen hall,f,10
1422,allen harmon,f,12
1423,allen hawkins,f,13
1424,allen herrera,f,13
1425,allen hodge,f,11
1426,allen knox,f,10
1427,allen lopez,f,11
1428,allen malone,f,12
1429,allen marin,f,11
1430,allen marquez,f,13
1431,allen morse,f,11
1432,allen pennington,f,16
1433,allen prince,f,12
1434,allen rangel,f,12
1435,allen rice,f,10
1436,allen singh,f,11
1437,allen singleton,f,15
1438,allen ward,f,10
1439,allen yu,f,8
1440,alonso alfaro,f,13
1441,alonso bailey,f,13
1442,alonso baldwin,f,14
1443,alonso beasley,f,14
1444,alonso bernal,f,13
1445,alonso burch,f,12
1446,alonso cannon,f,13
1447,alonso carr,f,11
1448,alonso castillo,f,15
1449,alonso chambers,f,15
1450,alonso chase,f,12
1451,alonso clark,f,12
1452,alonso cuevas,f,13
1453,alonso curry,f,12
1454,alonso dean,f,11
1455,alonso duncan,f,13
1456,alonso dunlap,f,13
1457,alonso dunn,f,11
1458,alonso estrada,f,14
1459,alonso fernandez,f,16
1460,alonso franklin,f,15
1461,alonso frost,f,12
1462,alonso gibbs,f,12
1463,alonso griffith,f,15
1464,alonso hansen,f,13
1465,alonso henry,f,12
1466,alonso hernandez,f,16
1467,alonso hughes,f,13
1468,alonso king,f,11
1469,alonso krueger,f,14
1470,alonso leach,f,12
1471,alonso li,f,9
1472,alonso marin,f,12
1473,alonso mcbride,f,14
1474,alonso mccarthy,f,15
1475,alonso mccoy,f,12
1476,alonso mcgee,f,12
1477,alonso meyer,f,12
1478,alonso miles,f,12
1479,alonso miranda,f,14
1480,alonso mosley,f,13
1481,alonso newton,f,13
1482,alonso novak,f,12
1483,alonso oneill,f,13
1484,alonso palacios,f,15
1485,alonso palmer,f,13
1486,alonso pratt,f,12
1487,alonso quintero,f,15
1488,alonso randolph,f,15
1489,alonso richard,f,14
1490,alonso rivera,f,13
1491,alonso rojas,f,12
1492,alonso romero,f,13
1493,alonso schmidt,f,14
1494,alonso silva,f,12
1495,alonso simmons,f,14
1496,alonso sims,f,11
1497,alonso small,f,12
1498,alonso snyder,f,13
1499,alonso terrell,f,14
1500,alonso todd,f,11
1501,alonso tyler,f,12
1502,alonso vang,f,11
1503,alonso villegas,f,15
1504,alonso vu,f,9
1505,alonso washington,f,17
1506,alonso williams,f,15
1507,alonso wolf,f,11
1508,alonzo brandt,f,13
1509,alonzo brock,f,12
1510,alonzo brown,f,12
1511,alonzo carter,f,13
1512,alonzo choi,f,11
1513,alonzo cordova,f,14
1514,alonzo cummings,f,15
1515,alonzo faulkner,f,15
1516,alonzo foley,f,12
1517,alonzo french,f,13
1518,alonzo frost,f,12
1519,alonzo garcia,f,13
1520,alonzo graham,f,13
1521,alonzo guerra,f,13
1522,alonzo guevara,f,14
1523,alonzo haley,f,12
1524,alonzo johnson,f,14
1525,alonzo leal,f,11
1526,alonzo lindsey,f,14
1527,alonzo lucas,f,12
1528,alonzo maddox,f,13
1529,alonzo manning,f,14
1530,alonzo mcbride,f,14
1531,alonzo mccarthy,f,15
1532,alonzo mejia,f,12
1533,alonzo molina,f,13
1534,alonzo mullen,f,13
1535,alonzo myers,f,12
1536,alonzo newman,f,13
1537,alonzo person,f,13
1538,alonzo phan,f,11
1539,alonzo phillips,f,15
1540,alonzo reed,f,11
1541,alonzo rodgers,f,14
1542,alonzo stafford,f,15
1543,alonzo wallace,f,14
1544,alonzo wilcox,f,13
1545,alonzo wood,f,11
1546,alonzo woodard,f,14
1547,alphonse ahmed,f,14
1548,alphonse atkinson,f,17
1549,alphonse barry,f,14
1550,alphonse bradshaw,f,17
1551,alphonse brennan,f,16
1552,alphonse bridges,f,16
1553,alphonse cardenas,f,17
1554,alphonse chang,f,14
1555,alphonse cherry,f,15
1556,alphonse cline,f,14
1557,alphonse daniels,f,16
1558,alphonse daugherty,f,18
1559,alphonse david,f,14
1560,alphonse dickerson,f,18
1561,alphonse donaldson,f,18
1562,alphonse elliott,f,16
1563,alphonse fuller,f,15
1564,alphonse garrison,f,17
1565,alphonse goodman,f,16
1566,alphonse griffith,f,17
1567,alphonse hebert,f,15
1568,alphonse herrera,f,16
1569,alphonse hudson,f,15
1570,alphonse huffman,f,16
1571,alphonse jacobson,f,17
1572,alphonse levy,f,13
1573,alphonse macdonald,f,18
1574,alphonse macias,f,15
1575,alphonse mckee,f,14
1576,alphonse mckinney,f,17
1577,alphonse merritt,f,16
1578,alphonse mitchell,f,17
1579,alphonse noble,f,14
1580,alphonse odom,f,13
1581,alphonse owens,f,14
1582,alphonse padilla,f,16
1583,alphonse powell,f,15
1584,alphonse reynolds,f,17
1585,alphonse russo,f,14
1586,alphonse sierra,f,15
1587,alphonse steele,f,15
1588,alphonse stephens,f,17
1589,alphonse valencia,f,17
1590,alphonse vance,f,14
1591,alphonse vasquez,f,16
1592,alphonse velez,f,14
1593,alphonse vu,f,11
1594,alphonse wade,f,13
1595,alphonso baldwin,f,16
1596,alphonso bishop,f,15
1597,alphonso brady,f,14
1598,alphonso bryan,f,14
1599,alphonso carpenter,f,18
1600,alphonso christensen,f,20
1601,alphonso christian,f,18
1602,alphonso cisneros,f,17
1603,alphonso cole,f,13
1604,alphonso corona,f,15
1605,alphonso cummings,f,17
1606,alphonso curtis,f,15
1607,alphonso davidson,f,17
1608,alphonso drake,f,14
1609,alphonso esquivel,f,17
1610,alphonso farley,f,15
1611,alphonso gardner,f,16
1612,alphonso gillespie,f,18
1613,alphonso gross,f,14
1614,alphonso hardin,f,15
1615,alphonso hayes,f,14
1616,alphonso hebert,f,15
1617,alphonso hutchinson,f,19
1618,alphonso jensen,f,15
1619,alphonso jimenez,f,16
1620,alphonso kane,f,13
1621,alphonso khan,f,13
1622,alphonso knight,f,15
1623,alphonso leblanc,f,16
1624,alphonso marks,f,14
1625,alphonso mccullough,f,19
1626,alphonso mcdaniel,f,17
1627,alphonso norman,f,15
1628,alphonso norris,f,15
1629,alphonso ochoa,f,14
1630,alphonso owen,f,13
1631,alphonso phan,f,13
1632,alphonso poole,f,14
1633,alphonso powell,f,15
1634,alphonso rivas,f,14
1635,alphonso rollins,f,16
1636,alphonso schultz,f,16
1637,alphonso stanley,f,16
1638,alphonso suarez,f,15
1639,alphonso tucker,f,15
1640,alphonso walters,f,16
1641,alphonso wheeler,f,16
1642,alphonso woodward,f,17
1643,alton acosta,f,12
1644,alton arnold,f,12
1645,alton barajas,f,13
1646,alton barrett,f,13
1647,alton boone,f,11
1648,alton bowen,f,11
1649,alton branch,f,12
1650,alton bullock,f,13
1651,alton carr,f,10
1652,alton carter,f,12
1653,alton christian,f,15
1654,alton curtis,f,12
1655,alton dunlap,f,12
1656,alton elliott,f,13
1657,alton escobar,f,13
1658,alton griffin,f,13
1659,alton griffith,f,14
1660,alton hanna,f,11
1661,alton hodges,f,12
1662,alton horn,f,10
1663,alton huber,f,11
1664,alton jackson,f,13
1665,alton jordan,f,12
1666,alton lawson,f,12
1667,alton nelson,f,12
1668,alton obrien,f,12
1669,alton oneal,f,11
1670,alton pacheco,f,13
1671,alton park,f,10
1672,alton parra,f,11
1673,alton patton,f,12
1674,alton potter,f,12
1675,alton reid,f,10
1676,alton reynolds,f,14
1677,alton roach,f,11
1678,alton rubio,f,11
1679,alton sanchez,f,13
1680,alton snyder,f,12
1681,alton walls,f,11
1682,alton whitehead,f,15
1683,alton winters,f,13
1684,alton wyatt,f,11
1685,alva alvarado,f,13
1686,alva barnes,f,11
1687,alva bernal,f,11
1688,alva bowen,f,10
1689,alva brady,f,10
1690,alva camacho,f,12
1691,alva cole,f,9
1692,alva david,f,10
1693,alva davidson,f,13
1694,alva delgado,f,12
1695,alva dominguez,f,14
1696,alva farrell,f,12
1697,alva garza,f,10
1698,alva gonzales,f,13
1699,alva good,f,9
1700,alva gordon,f,11
1701,alva hail,f,9
1702,alva hale,f,9
1703,alva hanson,f,11
1704,alva hensley,f,12
1705,alva hill,f,9
1706,alva hull,f,9
1707,alva jimenez,f,12
1708,alva jones,f,10
1709,alva kent,f,9
1710,alva koch,f,9
1711,alva krueger,f,12
1712,alva lin,f,8
1713,alva mahoney,f,12
1714,alva marshall,f,13
1715,alva mendez,f,11
1716,alva morse,f,10
1717,alva mueller,f,12
1718,alva munoz,f,10
1719,alva norman,f,11
1720,alva norton,f,11
1721,alva odonnell,f,13
1722,alva oneal,f,10
1723,alva owens,f,10
1724,alva palmer,f,11
1725,alva pineda,f,11
1726,alva pope,f,9
1727,alva ray,f,8
1728,alva raymond,f,12
1729,alva reid,f,9
1730,alva rivas,f,10
1731,alva rose,f,9
1732,alva sampson,f,12
1733,alva santos,f,11
1734,alva schmidt,f,12
1735,alva simon,f,10
1736,alva spence,f,11
1737,alva stevens,f,12
1738,alva trejo,f,10
1739,alva turner,f,11
1740,alva velasquez,f,14
1741,alva ward,f,9
1742,alva waters,f,11
1743,alva xiong,f,10
1744,alvaro abbott,f,13
1745,alvaro anthony,f,14
1746,alvaro ayala,f,12
1747,alvaro bartlett,f,15
1748,alvaro blackburn,f,16
1749,alvaro bridges,f,14
1750,alvaro buchanan,f,15
1751,alvaro burgess,f,14
1752,alvaro carpenter,f,16
1753,alvaro castaneda,f,16
1754,alvaro delacruz,f,15
1755,alvaro diaz,f,11
1756,alvaro dickson,f,14
1757,alvaro dunn,f,11
1758,alvaro ellis,f,12
1759,alvaro frederick,f,16
1760,alvaro gentry,f,13
1761,alvaro greene,f,13
1762,alvaro greer,f,12
1763,alvaro guerra,f,13
1764,alvaro hardy,f,12
1765,alvaro hess,f,11
1766,alvaro hobbs,f,12
1767,alvaro hurst,f,12
1768,alvaro lara,f,11
1769,alvaro leonard,f,14
1770,alvaro lester,f,13
1771,alvaro lugo,f,11
1772,alvaro maddox,f,13
1773,alvaro mahoney,f,14
1774,alvaro marin,f,12
1775,alvaro miller,f,13
1776,alvaro morton,f,13
1777,alvaro murphy,f,13
1778,alvaro murray,f,13
1779,alvaro nelson,f,13
1780,alvaro park,f,11
1781,alvaro patton,f,13
1782,alvaro pena,f,11
1783,alvaro pineda,f,13
1784,alvaro rich,f,11
1785,alvaro rivera,f,13
1786,alvaro roberts,f,14
1787,alvaro robinson,f,15
1788,alvaro ruiz,f,11
1789,alvaro spence,f,13
1790,alvaro stone,f,12
1791,alvaro strickland,f,17
1792,alvaro strong,f,13
1793,alvaro ward,f,11
1794,alvaro whitney,f,14
1795,alvaro woodward,f,15
1796,alvaro yoder,f,12
1797,alvaro yu,f,9
1798,alvin alvarado,f,14
1799,alvin alvarez,f,13
1800,alvin andersen,f,14
1801,alvin arias,f,11
1802,alvin bates,f,11
1803,alvin bautista,f,14
1804,alvin brennan,f,13
1805,alvin conley,f,12
1806,alvin dorsey,f,12
1807,alvin douglas,f,13
1808,alvin dunn,f,10
1809,alvin ellis,f,11
1810,alvin faulkner,f,14
1811,alvin freeman,f,13
1812,alvin glenn,f,11
1813,alvin goodwin,f,13
1814,alvin hart,f,10
1815,alvin hendrix,f,13
1816,alvin henry,f,11
1817,alvin hensley,f,13
1818,alvin herrera,f,13
1819,alvin hoffman,f,13
1820,alvin jarvis,f,12
1821,alvin knapp,f,11
1822,alvin lewis,f,11
1823,alvin lowe,f,10
1824,alvin lynn,f,10
1825,alvin mcbride,f,13
1826,alvin mccarthy,f,14
1827,alvin mcintyre,f,14
1828,alvin melton,f,12
1829,alvin meyers,f,12
1830,alvin moses,f,11
1831,alvin mueller,f,13
1832,alvin oneill,f,12
1833,alvin orozco,f,12
1834,alvin parrish,f,13
1835,alvin patterson,f,15
1836,alvin paul,f,10
1837,alvin ponce,f,11
1838,alvin rice,f,10
1839,alvin rivers,f,12
1840,alvin rowe,f,10
1841,alvin shannon,f,13
1842,alvin shepherd,f,14
1843,alvin sloan,f,11
1844,alvin solomon,f,13
1845,alvin stuart,f,12
1846,alvin sullivan,f,14
1847,alvin vaughn,f,12
1848,alvin vo,f,8
1849,alvin walker,f,12
1850,alvin warren,f,12
1851,alvin washington,f,16
1852,alvin welch,f,11
1853,amado aguilar,f,13
1854,amado allison,f,13
1855,amado barajas,f,13
1856,amado benson,f,12
1857,amado boyer,f,11
1858,amado bradford,f,14
1859,amado branch,f,12
1860,amado brandt,f,12
1861,amado cantu,f,11
1862,amado choi,f,10
1863,amado coleman,f,13
1864,amado donaldson,f,15
1865,amado durham,f,12
1866,amado edwards,f,13
1867,amado felix,f,11
1868,amado finley,f,12
1869,amado fitzgerald,f,16
1870,amado gilmore,f,13
1871,amado gray,f,10
1872,amado harrison,f,14
1873,amado hernandez,f,15
1874,amado hobbs,f,11
1875,amado ibarra,f,12
1876,amado jennings,f,14
1877,amado juarez,f,12
1878,amado larsen,f,12
1879,amado lester,f,12
1880,amado livingston,f,16
1881,amado macdonald,f,15
1882,amado maldonado,f,15
1883,amado manning,f,13
1884,amado mercado,f,13
1885,amado meza,f,10
1886,amado newton,f,12
1887,amado nichols,f,13
1888,amado perez,f,11
1889,amado pineda,f,12
1890,amado roberson,f,14
1891,amado robles,f,12
1892,amado ruiz,f,10
1893,amado santos,f,12
1894,amado sutton,f,12
1895,amado truong,f,12
1896,amado vang,f,10
1897,amado villegas,f,14
1898,amado wise,f,10
1899,amado wolf,f,10
1900,amado wyatt,f,11
1901,ambrose aguilar,f,15
1902,ambrose andrade,f,15
1903,ambrose baldwin,f,15
1904,ambrose benitez,f,15
1905,ambrose bishop,f,14
1906,ambrose cain,f,12
1907,ambrose calhoun,f,15
1908,ambrose campbell,f,16
1909,ambrose cantrell,f,16
1910,ambrose carlson,f,15
1911,ambrose clayton,f,15
1912,ambrose cuevas,f,14
1913,ambrose doyle,f,13
1914,ambrose dunn,f,12
1915,ambrose estes,f,13
1916,ambrose fletcher,f,16
1917,ambrose ford,f,12
1918,ambrose george,f,14
1919,ambrose gomez,f,13
1920,ambrose goodwin,f,15
1921,ambrose gould,f,13
1922,ambrose gray,f,12
1923,ambrose harper,f,14
1924,ambrose krueger,f,15
1925,ambrose mercado,f,15
1926,ambrose mosley,f,14
1927,ambrose mullins,f,15
1928,ambrose navarro,f,15
1929,ambrose osborne,f,15
1930,ambrose proctor,f,15
1931,ambrose rios,f,12
1932,ambrose rosario,f,15
1933,ambrose sexton,f,14
1934,ambrose shepherd,f,16
1935,ambrose sheppard,f,16
1936,ambrose silva,f,13
1937,ambrose skinner,f,15
1938,ambrose tyler,f,13
1939,ambrose villalobos,f,18
1940,ambrose welch,f,13
1941,ambrose wheeler,f,15
1942,ambrose wiley,f,13
1943,ambrose wood,f,12
1944,amos andrews,f,12
1945,amos austin,f,11
1946,amos ball,f,9
1947,amos ballard,f,12
1948,amos banks,f,10
1949,amos bates,f,10
1950,amos best,f,9
1951,amos boyd,f,9
