,name,n_or_f,name_len
1080,atkinson darrell,f,16
1081,atkinson demarcus,f,17
1082,atkinson edison,f,15
1083,atkinson elmo,f,13
1084,atkinson florentino,f,19
1085,atkinson frederick,f,18
1086,atkinson gus,f,12
1087,atkinson hilton,f,15
1088,atkinson isiah,f,14
1089,atkinson jose,f,13
1090,atkinson kenton,f,15
1091,atkinson kory,f,13
1092,atkinson leonel,f,15
1093,atkinson lincoln,f,16
1094,atkinson mary,f,13
1095,atkinson michale,f,16
1096,atkinson rayford,f,16
1097,atkinson rigoberto,f,18
1098,atkinson robt,f,13
1099,atkinson rufus,f,14
1100,atkinson sang,f,13
1101,atkinson santo,f,14
1102,atkinson solomon,f,16
1103,atkinson toby,f,13
1104,atkinson wes,f,12
1105,atkinson woodrow,f,16
1106,austin aaron,f,12
1107,austin abdul,f,12
1108,austin anton,f,12
1109,austin antonia,f,14
1110,austin arnoldo,f,14
1111,austin barrett,f,14
1112,austin bennett,f,14
1113,austin bo,f,9
1114,austin christoper,f,17
1115,austin christopher,f,18
1116,austin cristopher,f,17
1117,austin daren,f,12
1118,austin darrick,f,14
1119,austin darrin,f,13
1120,austin diego,f,12
1121,austin dominick,f,15
1122,austin elliott,f,14
1123,austin ellis,f,12
1124,austin felipe,f,13
1125,austin fredrick,f,15
1126,austin garrett,f,14
1127,austin hector,f,13
1128,austin horace,f,13
1129,austin hugo,f,11
1130,austin jarred,f,13
1131,austin jarrod,f,13
1132,austin jason,f,12
1133,austin joseph,f,13
1134,austin josue,f,12
1135,austin kelly,f,12
1136,austin kenneth,f,14
1137,austin keven,f,12
1138,austin lenny,f,12
1139,austin lyndon,f,13
1140,austin marlin,f,13
1141,austin milan,f,12
1142,austin noble,f,12
1143,austin norris,f,13
1144,austin rashad,f,13
1145,austin refugio,f,14
1146,austin ricky,f,12
1147,austin roy,f,10
1148,austin shayne,f,13
1149,austin sid,f,10
1150,austin teddy,f,12
1151,austin theodore,f,15
1152,austin tony,f,11
1153,austin vincenzo,f,15
1154,austin wiley,f,12
1155,avalos adam,f,11
1156,avalos alonzo,f,13
1157,avalos bradly,f,13
1158,avalos bret,f,11
1159,avalos dale,f,11
1160,avalos edmond,f,13
1161,avalos elmer,f,12
1162,avalos eric,f,11
1163,avalos ethan,f,12
1164,avalos ezekiel,f,14
1165,avalos ferdinand,f,16
1166,avalos florencio,f,16
1167,avalos franklyn,f,15
1168,avalos frederic,f,15
1169,avalos harvey,f,13
1170,avalos herschel,f,15
1171,avalos hollis,f,13
1172,avalos homer,f,12
1173,avalos jermaine,f,15
1174,avalos jessie,f,13
1175,avalos julius,f,13
1176,avalos kenton,f,13
1177,avalos kerry,f,12
1178,avalos kris,f,11
1179,avalos lenny,f,12
1180,avalos leslie,f,13
1181,avalos lon,f,10
1182,avalos lou,f,10
1183,avalos lucio,f,12
1184,avalos marcel,f,13
1185,avalos mariano,f,14
1186,avalos nigel,f,12
1187,avalos oswaldo,f,14
1188,avalos pedro,f,12
1189,avalos renato,f,13
1190,avalos roy,f,10
1191,avalos royce,f,12
1192,avalos sandy,f,12
1193,avalos sidney,f,13
1194,avalos son,f,10
1195,avalos stephan,f,14
1196,avalos stevie,f,13
1197,avalos teodoro,f,14
1198,avalos trey,f,11
1199,avalos warren,f,13
1200,avalos weldon,f,13
1201,avalos wesley,f,13
1202,avalos william,f,14
1203,avery adolph,f,12
1204,avery alex,f,10
1205,avery amado,f,11
1206,avery andre,f,11
1207,avery andrea,f,12
1208,avery angelo,f,12
1209,avery arnold,f,12
1210,avery aubrey,f,12
1211,avery barrett,f,13
1212,avery damien,f,12
1213,avery david,f,11
1214,avery denver,f,12
1215,avery douglas,f,13
1216,avery drew,f,10
1217,avery george,f,12
1218,avery giuseppe,f,14
1219,avery harvey,f,12
1220,avery herschel,f,14
1221,avery hershel,f,13
1222,avery johnson,f,13
1223,avery lawerence,f,15
1224,avery louis,f,11
1225,avery lucio,f,11
1226,avery marcelo,f,13
1227,avery matt,f,10
1228,avery mckinley,f,14
1229,avery millard,f,13
1230,avery napoleon,f,14
1231,avery noe,f,9
1232,avery norbert,f,13
1233,avery norris,f,12
1234,avery ramiro,f,12
1235,avery reid,f,10
1236,avery riley,f,11
1237,avery rocky,f,11
1238,avery ted,f,9
1239,avery terence,f,13
1240,avery tommy,f,11
1241,avery val,f,9
1242,avery victor,f,12
1243,avery virgilio,f,14
1244,avery von,f,9
1245,avery wilber,f,12
1246,avery will,f,10
1247,avila alvin,f,11
1248,avila antonio,f,13
1249,avila arturo,f,12
1250,avila bradford,f,14
1251,avila britt,f,11
1252,avila bryce,f,11
1253,avila chad,f,10
1254,avila collin,f,12
1255,avila dion,f,10
1256,avila donn,f,10
1257,avila donnell,f,13
1258,avila douglass,f,14
1259,avila erick,f,11
1260,avila frankie,f,13
1261,avila franklin,f,14
1262,avila gerry,f,11
1263,avila giuseppe,f,14
1264,avila glenn,f,11
1265,avila gordon,f,12
1266,avila hiram,f,11
1267,avila ian,f,9
1268,avila jeffrey,f,13
1269,avila jonathon,f,14
1270,avila kenton,f,12
1271,avila lamar,f,11
1272,avila les,f,9
1273,avila lester,f,12
1274,avila lyle,f,10
1275,avila margarito,f,15
1276,avila maynard,f,13
1277,avila nickolas,f,14
1278,avila pablo,f,11
1279,avila rodolfo,f,13
1280,avila sean,f,10
1281,avila shannon,f,13
1282,avila spencer,f,13
1283,avila stuart,f,12
1284,avila terrence,f,14
1285,avila ward,f,10
1286,avila wilford,f,13
1287,avila wilton,f,12
1288,ayala andy,f,10
1289,ayala arron,f,11
1290,ayala benton,f,12
1291,ayala bruce,f,11
1292,ayala cecil,f,11
1293,ayala claude,f,12
1294,ayala cleveland,f,15
1295,ayala darryl,f,12
1296,ayala delmar,f,12
1297,ayala dominic,f,13
1298,ayala elbert,f,12
1299,ayala franklyn,f,14
1300,ayala gilbert,f,13
1301,ayala gregory,f,13
1302,ayala hans,f,10
1303,ayala heriberto,f,15
1304,ayala ken,f,9
1305,ayala king,f,10
1306,ayala korey,f,11
1307,ayala kyle,f,10
1308,ayala lane,f,10
1309,ayala larry,f,11
1310,ayala levi,f,10
1311,ayala loren,f,11
1312,ayala lou,f,9
1313,ayala luciano,f,13
1314,ayala lupe,f,10
1315,ayala marlin,f,12
1316,ayala monty,f,11
1317,ayala nelson,f,12
1318,ayala odis,f,10
1319,ayala ollie,f,11
1320,ayala roy,f,9
1321,ayala santo,f,11
1322,ayala sergio,f,12
1323,ayala shad,f,10
1324,ayala werner,f,12
1325,ayala wilfredo,f,14
1326,ayala willard,f,13
1327,ayala zachery,f,13
1328,ayers aron,f,10
1329,ayers blair,f,11
1330,ayers blake,f,11
1331,ayers bruce,f,11
1332,ayers burl,f,10
1333,ayers carol,f,11
1334,ayers carson,f,12
1335,ayers cliff,f,11
1336,ayers clinton,f,13
1337,ayers darrick,f,13
1338,ayers darron,f,12
1339,ayers earle,f,11
1340,ayers franklin,f,14
1341,ayers javier,f,12
1342,ayers jeromy,f,12
1343,ayers jules,f,11
1344,ayers justin,f,12
1345,ayers kenneth,f,13
1346,ayers kerry,f,11
1347,ayers lynn,f,10
1348,ayers malcolm,f,13
1349,ayers nathaniel,f,15
1350,ayers noble,f,11
1351,ayers rafael,f,12
1352,ayers randell,f,13
1353,ayers reuben,f,12
1354,ayers rocky,f,11
1355,ayers roosevelt,f,15
1356,ayers sol,f,9
1357,ayers titus,f,11
1358,ayers tod,f,9
1359,ayers tracey,f,12
1360,bailey alton,f,12
1361,bailey antwan,f,13
1362,bailey bernie,f,13
1363,bailey bo,f,9
1364,bailey boyd,f,11
1365,bailey brice,f,12
1366,bailey calvin,f,13
1367,bailey cruz,f,11
1368,bailey derrick,f,14
1369,bailey dustin,f,13
1370,bailey elliot,f,13
1371,bailey faustino,f,15
1372,bailey graham,f,13
1373,bailey huey,f,11
1374,bailey jan,f,10
1375,bailey josh,f,11
1376,bailey juan,f,11
1377,bailey kristopher,f,17
1378,bailey leland,f,13
1379,bailey levi,f,11
1380,bailey mario,f,12
1381,bailey mckinley,f,15
1382,bailey merlin,f,13
1383,bailey mickey,f,13
1384,bailey oliver,f,13
1385,bailey percy,f,12
1386,bailey ramon,f,12
1387,bailey robin,f,12
1388,bailey rocky,f,12
1389,bailey royce,f,12
1390,bailey sandy,f,12
1391,bailey sang,f,11
1392,bailey shayne,f,13
1393,bailey sonny,f,12
1394,bailey stevie,f,13
1395,bailey troy,f,11
1396,bailey tyron,f,12
1397,bailey warner,f,13
1398,baker adolph,f,12
1399,baker ariel,f,11
1400,baker brent,f,11
1401,baker collin,f,12
1402,baker cordell,f,13
1403,baker craig,f,11
1404,baker damian,f,12
1405,baker donnell,f,13
1406,baker gary,f,10
1407,baker gregg,f,11
1408,baker jae,f,9
1409,baker jamal,f,11
1410,baker jason,f,11
1411,baker jerald,f,12
1412,baker jess,f,10
1413,baker johnny,f,12
1414,baker josue,f,11
1415,baker julius,f,12
1416,baker kareem,f,12
1417,baker leland,f,12
1418,baker lemuel,f,12
1419,baker mack,f,10
1420,baker maynard,f,13
1421,baker monty,f,11
1422,baker nigel,f,11
1423,baker rickie,f,12
1424,baker robin,f,11
1425,baker rodrigo,f,13
1426,baker royce,f,11
1427,baker stevie,f,12
1428,baker tanner,f,12
1429,baker young,f,11
1430,baker zachery,f,13
1431,baldwin andre,f,13
1432,baldwin ariel,f,13
1433,baldwin bradly,f,14
1434,baldwin colin,f,13
1435,baldwin collin,f,14
1436,baldwin daren,f,13
1437,baldwin esteban,f,15
1438,baldwin foster,f,14
1439,baldwin francisco,f,17
1440,baldwin franklyn,f,16
1441,baldwin garth,f,13
1442,baldwin gaston,f,14
1443,baldwin harris,f,14
1444,baldwin harrison,f,16
1445,baldwin kennith,f,15
1446,baldwin lane,f,12
1447,baldwin larry,f,13
1448,baldwin lawrence,f,16
1449,baldwin lincoln,f,15
1450,baldwin marion,f,14
1451,baldwin marlin,f,14
1452,baldwin mary,f,12
1453,baldwin mickey,f,14
1454,baldwin newton,f,14
1455,baldwin palmer,f,14
1456,baldwin rudolf,f,14
1457,baldwin sherman,f,15
1458,baldwin sonny,f,13
1459,baldwin terry,f,13
1460,baldwin vaughn,f,14
1461,baldwin wally,f,13
1462,baldwin warren,f,14
1463,baldwin wilburn,f,15
1464,baldwin zachariah,f,17
1465,ball barton,f,11
1466,ball bob,f,8
1467,ball brendan,f,12
1468,ball buford,f,11
1469,ball clint,f,10
1470,ball dante,f,10
1471,ball darron,f,11
1472,ball david,f,10
1473,ball edison,f,11
1474,ball erick,f,10
1475,ball erik,f,9
1476,ball gilberto,f,13
1477,ball irvin,f,10
1478,ball leonardo,f,13
1479,ball malcolm,f,12
1480,ball maria,f,10
1481,ball newton,f,11
1482,ball nicholas,f,13
1483,ball pasquale,f,13
1484,ball peter,f,10
1485,ball santo,f,10
1486,ball terence,f,12
1487,ball tom,f,8
1488,ball wally,f,10
1489,ballard al,f,10
1490,ballard alton,f,13
1491,ballard antoine,f,15
1492,ballard arnoldo,f,15
1493,ballard aron,f,12
1494,ballard berry,f,13
1495,ballard blair,f,13
1496,ballard conrad,f,14
1497,ballard dannie,f,14
1498,ballard darell,f,14
1499,ballard dario,f,13
1500,ballard dong,f,12
1501,ballard edgar,f,13
1502,ballard efrain,f,14
1503,ballard eugene,f,14
1504,ballard gerry,f,13
1505,ballard granville,f,17
1506,ballard hank,f,12
1507,ballard hong,f,12
1508,ballard hyman,f,13
1509,ballard jeffrey,f,15
1510,ballard jermaine,f,16
1511,ballard jonah,f,13
1512,ballard ken,f,11
1513,ballard kip,f,11
1514,ballard lazaro,f,14
1515,ballard lenny,f,13
1516,ballard luigi,f,13
1517,ballard major,f,13
1518,ballard maximo,f,14
1519,ballard moses,f,13
1520,ballard nigel,f,13
1521,ballard nolan,f,13
1522,ballard normand,f,15
1523,ballard rayford,f,15
1524,ballard raymon,f,14
1525,ballard rob,f,11
1526,ballard ronald,f,14
1527,ballard ross,f,12
1528,ballard samual,f,14
1529,ballard samuel,f,14
1530,ballard sanford,f,15
1531,ballard sang,f,12
1532,ballard stanley,f,15
1533,ballard steven,f,14
1534,ballard von,f,11
1535,ballard zachary,f,15
1536,banks alonso,f,12
1537,banks armando,f,13
1538,banks ben,f,9
1539,banks berry,f,11
1540,banks blair,f,11
1541,banks boyd,f,10
1542,banks brenton,f,13
1543,banks clifford,f,14
1544,banks desmond,f,13
1545,banks don,f,9
1546,banks elmer,f,11
1547,banks elroy,f,11
1548,banks ervin,f,11
1549,banks everett,f,13
1550,banks harry,f,11
1551,banks jarod,f,11
1552,banks kennith,f,13
1553,banks kermit,f,12
1554,banks louis,f,11
1555,banks matt,f,10
1556,banks maynard,f,13
1557,banks rich,f,10
1558,banks rod,f,9
1559,banks scot,f,10
1560,banks stefan,f,12
1561,banks teddy,f,11
1562,banks titus,f,11
1563,banks waylon,f,12
1564,banks willie,f,12
1565,barajas amado,f,13
1566,barajas ariel,f,13
1567,barajas arlie,f,13
1568,barajas ashley,f,14
1569,barajas augustus,f,16
1570,barajas chang,f,13
1571,barajas conrad,f,14
1572,barajas danial,f,14
1573,barajas dannie,f,14
1574,barajas davis,f,13
1575,barajas ed,f,10
1576,barajas edgardo,f,15
1577,barajas emmitt,f,14
1578,barajas erick,f,13
1579,barajas garfield,f,16
1580,barajas glenn,f,13
1581,barajas grady,f,13
1582,barajas jamaal,f,14
1583,barajas jamey,f,13
1584,barajas jeff,f,12
1585,barajas jefferey,f,16
1586,barajas jerold,f,14
1587,barajas jess,f,12
1588,barajas joe,f,11
1589,barajas keith,f,13
1590,barajas ken,f,11
1591,barajas mac,f,11
1592,barajas miles,f,13
1593,barajas mitchel,f,15
1594,barajas odis,f,12
1595,barajas rayford,f,15
1596,barajas reynaldo,f,16
1597,barajas rob,f,11
1598,barajas rodrick,f,15
1599,barajas russel,f,14
1600,barajas sal,f,11
1601,barajas sang,f,12
1602,barajas sergio,f,14
1603,barajas shayne,f,14
1604,barajas terence,f,15
1605,barajas vance,f,13
1606,barajas wilbert,f,15
1607,barajas woodrow,f,15
1608,barajas wyatt,f,13
1609,barajas zachariah,f,17
1610,barber aubrey,f,13
1611,barber carroll,f,14
1612,barber carson,f,13
1613,barber chance,f,13
1614,barber cliff,f,12
1615,barber drew,f,11
1616,barber eric,f,11
1617,barber erich,f,12
1618,barber forrest,f,14
1619,barber grant,f,12
1620,barber herbert,f,14
1621,barber hiram,f,12
1622,barber ira,f,10
1623,barber irwin,f,12
1624,barber jake,f,11
1625,barber jarvis,f,13
1626,barber jerome,f,13
1627,barber jordan,f,13
1628,barber kenneth,f,14
1629,barber loren,f,12
1630,barber noah,f,11
1631,barber orville,f,14
1632,barber reggie,f,13
1633,barber rhett,f,12
1634,barber robbie,f,13
1635,barber rupert,f,13
1636,barber ted,f,10
1637,barber wes,f,10
1638,barber will,f,11
1639,barker blaine,f,13
1640,barker brett,f,12
1641,barker bud,f,10
1642,barker byron,f,12
1643,barker carroll,f,14
1644,barker darius,f,13
1645,barker edison,f,13
1646,barker elisha,f,13
1647,barker elliott,f,14
1648,barker emery,f,12
1649,barker erick,f,12
1650,barker ervin,f,12
1651,barker everette,f,15
1652,barker giuseppe,f,15
1653,barker graham,f,13
1654,barker gustavo,f,14
1655,barker harry,f,12
1656,barker herbert,f,14
1657,barker heriberto,f,16
1658,barker ike,f,10
1659,barker ivory,f,12
1660,barker jamison,f,14
1661,barker jere,f,11
1662,barker jude,f,11
1663,barker kelvin,f,13
1664,barker major,f,12
1665,barker malcolm,f,14
1666,barker marcelo,f,14
1667,barker mel,f,10
1668,barker mike,f,11
1669,barker pierre,f,13
1670,barker rick,f,11
1671,barker roosevelt,f,16
1672,barker scot,f,11
1673,barker tracy,f,12
1674,barker ward,f,11
1675,barnes adan,f,11
1676,barnes chester,f,14
1677,barnes coy,f,10
1678,barnes cristopher,f,17
1679,barnes daren,f,12
1680,barnes dewitt,f,13
1681,barnes dorian,f,13
1682,barnes edison,f,13
1683,barnes elden,f,12
1684,barnes ellis,f,12
1685,barnes federico,f,15
1686,barnes fidel,f,12
1687,barnes galen,f,12
1688,barnes gavin,f,12
1689,barnes harland,f,14
1690,barnes kelly,f,12
1691,barnes kenneth,f,14
1692,barnes keven,f,12
1693,barnes marc,f,11
1694,barnes miguel,f,13
1695,barnes nathaniel,f,16
1696,barnes normand,f,14
1697,barnes ollie,f,12
1698,barnes pete,f,11
1699,barnes ralph,f,12
1700,barnes randall,f,14
1701,barnes raphael,f,14
1702,barnes terrance,f,15
1703,barnes warren,f,13
1704,barnes willard,f,14
1705,barnett alphonse,f,16
1706,barnett arnold,f,14
1707,barnett britt,f,13
1708,barnett buford,f,14
1709,barnett cary,f,12
1710,barnett charles,f,15
1711,barnett colby,f,13
1712,barnett cornell,f,15
1713,barnett cory,f,12
1714,barnett craig,f,13
1715,barnett damien,f,14
1716,barnett darnell,f,15
1717,barnett devin,f,13
1718,barnett dewayne,f,15
1719,barnett elisha,f,14
1720,barnett fernando,f,16
1721,barnett frank,f,13
1722,barnett garry,f,13
1723,barnett hector,f,14
1724,barnett hosea,f,13
1725,barnett hugo,f,12
1726,barnett julius,f,14
1727,barnett kent,f,12
1728,barnett lavern,f,14
1729,barnett lino,f,12
1730,barnett luciano,f,15
1731,barnett marcellus,f,17
1732,barnett marion,f,14
1733,barnett marty,f,13
1734,barnett myles,f,13
1735,barnett nathanial,f,17
1736,barnett nestor,f,14
1737,barnett ramon,f,13
1738,barnett renaldo,f,15
1739,barnett russel,f,14
1740,barnett ryan,f,12
1741,barnett waldo,f,13
1742,barnett walker,f,14
1743,barnett weldon,f,14
1744,barnett werner,f,14
1745,barnett willard,f,15
1746,barr adan,f,9
1747,barr alva,f,9
1748,barr antione,f,12
1749,barr branden,f,12
1750,barr buford,f,11
1751,barr davis,f,10
1752,barr derek,f,10
1753,barr dillon,f,11
1754,barr dylan,f,10
1755,barr felix,f,10
1756,barr grover,f,11
1757,barr hunter,f,11
1758,barr jeff,f,9
1759,barr jerrod,f,11
1760,barr joe,f,8
1761,barr kermit,f,11
1762,barr kieth,f,10
1763,barr leo,f,8
1764,barr mitch,f,10
1765,barr mitchel,f,12
1766,barr otto,f,9
1767,barr randell,f,12
1768,barr russel,f,11
1769,barr scottie,f,12
1770,barr shayne,f,11
1771,barr ty,f,7
1772,barr valentin,f,13
1773,barr winfred,f,12
1774,barr zackary,f,12
1775,barrera bill,f,12
1776,barrera corey,f,13
1777,barrera douglas,f,15
1778,barrera emmanuel,f,16
1779,barrera erik,f,12
1780,barrera florencio,f,17
1781,barrera forest,f,14
1782,barrera genaro,f,14
1783,barrera geoffrey,f,16
1784,barrera gerry,f,13
1785,barrera gilberto,f,16
1786,barrera giuseppe,f,16
1787,barrera henry,f,13
1788,barrera hyman,f,13
1789,barrera michale,f,15
1790,barrera mohammad,f,16
1791,barrera noah,f,12
1792,barrera odis,f,12
1793,barrera randolph,f,16
1794,barrera renato,f,14
1795,barrera roger,f,13
1796,barrera russell,f,15
1797,barrera santo,f,13
1798,barrera seth,f,12
1799,barrera stefan,f,14
1800,barrera stephen,f,15
1801,barrera sylvester,f,17
1802,barrera vincent,f,15
1803,barrera wilbur,f,14
1804,barrera wilfred,f,15
1805,barrera will,f,12
1806,barrera yong,f,12
1807,barrett bertram,f,15
1808,barrett bill,f,12
1809,barrett boyce,f,13
1810,barrett charley,f,15
1811,barrett chong,f,13
1812,barrett danilo,f,14
1813,barrett darnell,f,15
1814,barrett dominique,f,17
1815,barrett douglass,f,16
1816,barrett emmanuel,f,16
1817,barrett emmitt,f,14
1818,barrett ernie,f,13
1819,barrett eugenio,f,15
1820,barrett ezekiel,f,15
1821,barrett ferdinand,f,17
1822,barrett graham,f,14
1823,barrett gregorio,f,16
1824,barrett henry,f,13
1825,barrett jewel,f,13
1826,barrett john,f,12
1827,barrett kasey,f,13
1828,barrett kendall,f,15
1829,barrett kenneth,f,15
1830,barrett kim,f,11
1831,barrett luigi,f,13
1832,barrett lyman,f,13
1833,barrett marcel,f,14
1834,barrett marcelo,f,15
1835,barrett marquis,f,15
1836,barrett matthew,f,15
1837,barrett milo,f,12
1838,barrett modesto,f,15
1839,barrett nelson,f,14
1840,barrett nigel,f,13
1841,barrett oliver,f,14
1842,barrett reynaldo,f,16
1843,barrett ron,f,11
1844,barrett roosevelt,f,17
1845,barrett rudy,f,12
1846,barrett stanford,f,16
1847,barrett tristan,f,15
1848,barrett tuan,f,12
1849,barron abdul,f,12
1850,barron alden,f,12
1851,barron alonso,f,13
1852,barron andres,f,13
1853,barron anthony,f,14
1854,barron armand,f,13
1855,barron aron,f,11
1856,barron billy,f,12
1857,barron bob,f,10
1858,barron bret,f,11
1859,barron chester,f,14
1860,barron cornelius,f,16
1861,barron dannie,f,13
1862,barron doug,f,11
1863,barron eddy,f,11
1864,barron eusebio,f,14
1865,barron forrest,f,14
1866,barron fred,f,11
1867,barron freddy,f,13
1868,barron granville,f,16
1869,barron hai,f,10
1870,barron isaiah,f,13
1871,barron jacques,f,14
1872,barron johnathon,f,16
1873,barron jonas,f,12
1874,barron josh,f,11
1875,barron kendall,f,14
1876,barron keneth,f,13
1877,barron larry,f,12
1878,barron lauren,f,13
1879,barron lionel,f,13
1880,barron loren,f,12
1881,barron louis,f,12
1882,barron marcos,f,13
1883,barron minh,f,11
1884,barron murray,f,13
1885,barron ricky,f,12
1886,barron rob,f,10
1887,barron spencer,f,14
1888,barron stan,f,11
1889,barron tommy,f,12
1890,barron tracey,f,13
1891,barron trey,f,11
1892,barron ty,f,9
1893,barron ulysses,f,14
1894,barron victor,f,13
1895,barron wilber,f,13
1896,barron wilfred,f,14
1897,barron wilmer,f,13
1898,barron wilton,f,13
1899,barry abdul,f,11
1900,barry ahmad,f,11
1901,barry andrea,f,12
1902,barry anibal,f,12
1903,barry aron,f,10
1904,barry barton,f,12
1905,barry benedict,f,14
1906,barry benny,f,11
1907,barry bernard,f,13
1908,barry blaine,f,12
1909,barry chong,f,11
1910,barry dario,f,11
1911,barry darren,f,12
1912,barry davis,f,11
1913,barry devon,f,11
1914,barry dirk,f,10
1915,barry dominique,f,15
1916,barry elisha,f,12
1917,barry ervin,f,11
1918,barry ezequiel,f,14
